"","Year","Month","Province","DF","ENCEP","INFLUENZA","MALARIA","PNEU","CHOL","TB","LEPTO","MELIOID"
"14302",2018,6,"Kamphaeng Phet",135,0,190,1,310,0,7,2,1
"14303",2018,6,"Kanchanaburi",84,0,95,1,256,0,9,1,0
"14304",2018,6,"Khon Kaen",132,0,214,0,964,0,6,1,0
"14305",2018,6,"Krabi",88,0,47,0,179,0,12,5,8
"14306",2018,6,"Lampang",64,1,146,0,350,0,8,2,6
"14307",2018,6,"Lamphun",35,0,17,0,105,0,7,8,6
"14308",2018,6,"Loei",72,1,49,0,359,0,12,3,6
"14309",2018,6,"Lop Buri",120,0,116,0,270,0,11,1,3
"14310",2018,6,"Mae Hong Son",147,0,83,1,177,0,13,4,7
"14311",2018,6,"Maha Sarakham",111,1,36,0,453,0,21,6,13
"14312",2018,6,"Mukdahan",53,0,57,0,134,0,35,8,21
"14313",2018,6,"Nakhon Nayok",46,2,10,1,40,0,24,15,15
"14314",2018,6,"Nakhon Pathom",222,0,268,1,222,0,33,13,12
"14315",2018,6,"Nakhon Phanom",21,0,27,0,135,0,12,3,12
"14316",2018,6,"Nakhon Ratchasima",455,1,777,0,614,0,6,5,11
"14317",2018,6,"Nakhon Sawan",361,0,298,16,232,0,2,0,3
"14318",2018,6,"Nakhon Si Thammarat",249,4,134,10,420,0,7,0,1
"14319",2018,6,"Nan",103,3,136,2,227,0,3,0,2
"14320",2018,6,"Narathiwat",13,0,34,0,257,0,5,0,0
"14321",2018,6,"Nong Bua Lam Phu",54,0,7,3,116,0,5,1,1
"14322",2018,6,"Nong Khai",52,3,268,4,215,0,5,0,0
"14323",2018,6,"Nonthaburi",213,0,58,9,103,0,4,0,0
"14324",2018,6,"Pathum Thani",148,1,140,3,290,0,6,2,2
"14325",2018,6,"Pattani",11,0,11,0,136,0,8,3,1
"14326",2018,6,"Phangnga",21,0,49,14,63,0,8,3,2
"14327",2018,6,"Phatthalung",48,0,107,1,131,0,1,1,2
"14328",2018,6,"Phayao",31,0,53,4,204,0,4,1,1
"14329",2018,6,"Phetchabun",68,1,62,0,317,0,9,0,0
"14330",2018,6,"Phetchaburi",56,0,37,0,141,0,11,0,0
"14331",2018,6,"Phichit",223,0,54,0,103,0,6,0,0
"14332",2018,6,"Phitsanulok",175,1,344,0,233,0,0,1,0
"14333",2018,6,"Phra Nakhon Si Ayutthaya",63,0,289,0,256,0,2,2,0
"14334",2018,6,"Phrae",130,0,30,1,154,0,0,1,1
"14335",2018,6,"Phuket",39,2,33,0,187,0,1,2,0
"14336",2018,6,"Prachin Buri",74,1,39,0,273,0,1,7,0
"14337",2018,6,"Prachuap Khiri Khan",22,1,41,0,175,0,5,2,2
"14338",2018,6,"Ranong",37,2,2,0,3,0,1,3,10
"14339",2018,6,"Ratchaburi",144,0,128,0,119,0,2,1,4
"14340",2018,6,"Rayong",136,0,520,1,345,0,1,2,1
"14341",2018,6,"Roi Et",236,0,126,1,673,0,30,0,0
"14342",2018,6,"Sa Kaeo",69,0,41,2,41,0,11,2,0
"14343",2018,6,"Sakon Nakhon",49,4,64,0,260,0,18,0,0
"14344",2018,6,"Samut Prakan",103,1,396,0,450,0,16,1,1
"14345",2018,6,"Samut Sakhon",64,0,37,0,41,0,15,1,0
"14346",2018,6,"Samut Songkhram",19,0,36,0,23,0,9,0,0
"14347",2018,6,"Saraburi",51,1,74,0,160,0,11,1,0
"14348",2018,6,"Satun",16,0,8,0,59,0,26,0,0
"14349",2018,6,"Si Sa Ket",283,7,115,0,676,0,18,0,0
"14350",2018,6,"Sing Buri",3,0,43,0,66,0,34,0,1
"14351",2018,6,"Songkhla",91,0,59,0,412,0,30,0,0
"14352",2018,6,"Sukhothai",95,0,84,0,116,0,32,0,0
"14353",2018,6,"Suphan Buri",71,1,31,0,104,0,14,0,0
"14354",2018,6,"Surat Thani",212,7,116,0,364,0,12,0,0
"14355",2018,6,"Surin",277,1,157,0,382,0,19,0,0
"14356",2018,6,"Tak",139,0,71,0,252,0,13,0,0
"14357",2018,6,"Trang",17,0,28,0,152,0,4,1,0
"14358",2018,6,"Trat",56,0,33,0,83,0,3,1,0
"14359",2018,6,"Ubon Ratchathani",406,4,1186,0,1269,0,0,0,0
"14360",2018,6,"Udon Thani",84,4,101,0,448,0,1,0,0
"14361",2018,6,"Uthai Thani",101,1,37,0,108,0,0,0,0
"14362",2018,6,"Uttaradit",38,0,143,0,180,0,0,0,0
"14363",2018,6,"Yala",12,0,10,0,235,0,0,0,0
"14364",2018,6,"Yasothon",55,0,68,0,266,0,0,0,0
"14365",2018,7,"Amnat Charoen",20,0,20,0,98,0,0,0,0
"14366",2018,7,"Ang Thong",21,0,30,0,126,0,0,0,0
"14367",2018,7,"Bangkok",660,9,3683,0,2070,0,0,0,0
"14368",2018,7,"Buri Ram",160,1,294,0,459,0,0,0,0
"14369",2018,7,"Chachoengsao",227,1,285,0,378,0,0,0,0
"14370",2018,7,"Chai Nat",16,0,20,0,34,0,0,0,0
"14371",2018,7,"Chaiyaphum",140,0,166,0,287,0,0,0,0
"14372",2018,7,"Chanthaburi",50,2,339,0,223,0,0,0,0
"14373",2018,7,"Chiang Mai",235,2,595,0,878,0,0,0,0
"14374",2018,7,"Chiang Rai",619,8,192,0,742,0,0,0,0
"14375",2018,7,"Chon Buri",311,1,401,0,579,0,0,0,0
"14376",2018,7,"Chumphon",57,0,86,0,155,0,0,0,0
"14377",2018,7,"Kalasin",132,1,59,0,219,0,0,0,0
"14378",2018,7,"Kamphaeng Phet",153,0,223,0,220,0,5,0,0
"14379",2018,7,"Kanchanaburi",59,0,174,0,289,0,0,0,0
"14380",2018,7,"Khon Kaen",138,0,380,0,1120,0,0,0,0
"14381",2018,7,"Krabi",68,0,30,1,194,0,3,0,1
"14382",2018,7,"Lampang",60,0,93,0,270,0,0,0,0
"14383",2018,7,"Lamphun",33,0,18,1,78,0,0,0,0
"14384",2018,7,"Loei",85,1,55,1,378,0,18,0,1
"14385",2018,7,"Lop Buri",151,0,189,0,329,0,13,0,0
"14386",2018,7,"Mae Hong Son",113,0,88,0,188,0,0,0,0
"14387",2018,7,"Maha Sarakham",90,1,89,0,505,0,0,0,0
"14388",2018,7,"Mukdahan",44,0,103,0,142,0,3,0,0
"14389",2018,7,"Nakhon Nayok",168,1,39,0,39,0,2,0,0
"14390",2018,7,"Nakhon Pathom",247,0,413,0,291,0,1,2,0
"14391",2018,7,"Nakhon Phanom",14,2,112,0,135,0,1,3,1
"14392",2018,7,"Nakhon Ratchasima",328,4,1186,0,715,0,1,0,0
"14393",2018,7,"Nakhon Sawan",307,0,662,0,285,0,2,1,0
"14394",2018,7,"Nakhon Si Thammarat",319,2,250,0,489,0,3,1,0
"14395",2018,7,"Nan",97,1,126,0,248,0,1,3,0
"14396",2018,7,"Narathiwat",15,0,34,0,252,0,0,1,0
"14397",2018,7,"Nong Bua Lam Phu",18,0,17,0,93,0,0,10,0
"14398",2018,7,"Nong Khai",45,2,206,0,142,0,0,0,0
"14399",2018,7,"Nonthaburi",185,0,121,0,171,0,0,1,0
"14400",2018,7,"Pathum Thani",128,0,236,0,399,0,0,2,0
"14401",2018,7,"Pattani",17,0,10,19,194,0,157,25,62
"14402",2018,7,"Phangnga",36,0,58,23,79,0,60,10,27
"14403",2018,7,"Phatthalung",27,1,72,19,132,0,55,24,28
"14404",2018,7,"Phayao",15,0,54,29,202,0,35,22,19
"14405",2018,7,"Phetchabun",56,1,177,31,385,0,59,36,21
"14406",2018,7,"Phetchaburi",53,2,71,69,224,0,38,34,29
"14407",2018,7,"Phichit",164,0,94,53,138,0,34,22,23
"14408",2018,7,"Phitsanulok",214,1,422,30,310,0,48,45,27
"14409",2018,7,"Phra Nakhon Si Ayutthaya",99,0,371,18,325,0,38,60,33
"14410",2018,7,"Phrae",54,0,37,45,171,0,63,62,16
"14411",2018,7,"Phuket",53,1,67,45,272,0,50,29,24
"14412",2018,7,"Prachin Buri",76,2,205,15,300,0,39,24,14
"14413",2018,7,"Prachuap Khiri Khan",29,0,83,0,265,0,0,0,0
"14414",2018,7,"Ranong",10,0,3,0,9,0,1,0,0
"14415",2018,7,"Ratchaburi",160,0,114,0,202,0,1,0,0
"14416",2018,7,"Rayong",119,0,665,0,509,0,1,0,0
"14417",2018,7,"Roi Et",169,0,195,0,745,0,2,0,0
"14418",2018,7,"Sa Kaeo",51,1,62,0,59,0,1,0,0
"14419",2018,7,"Sakon Nakhon",33,3,58,0,317,0,0,0,0
"14420",2018,7,"Samut Prakan",101,0,588,0,599,0,0,0,0
"14421",2018,7,"Samut Sakhon",86,0,27,0,22,0,0,0,0
"14422",2018,7,"Samut Songkhram",23,0,40,0,10,0,0,0,0
"14423",2018,7,"Saraburi",55,0,97,0,158,0,0,0,0
"14424",2018,7,"Satun",8,0,18,0,39,0,0,0,0
"14425",2018,7,"Si Sa Ket",341,2,209,4,806,0,55,8,2
"14426",2018,7,"Sing Buri",8,0,37,4,62,0,33,5,4
"14427",2018,7,"Songkhla",116,1,40,5,458,0,25,5,3
"14428",2018,7,"Sukhothai",93,0,160,10,145,0,20,7,3
"14429",2018,7,"Suphan Buri",76,0,45,7,154,0,25,12,2
"14430",2018,7,"Surat Thani",119,5,116,5,435,0,20,16,2
"14431",2018,7,"Surin",380,1,459,5,304,0,23,11,0
"14432",2018,7,"Tak",192,1,180,4,235,0,13,10,0
"14433",2018,7,"Trang",43,0,49,1,176,0,16,10,0
"14434",2018,7,"Trat",71,0,73,2,113,0,35,8,2
"14435",2018,7,"Ubon Ratchathani",333,5,1388,1,1420,0,15,12,2
"14436",2018,7,"Udon Thani",31,1,84,1,454,0,7,16,0
"14437",2018,7,"Uthai Thani",86,0,97,1,118,0,24,2,1
"14438",2018,7,"Uttaradit",53,0,163,0,187,0,19,0,0
"14439",2018,7,"Yala",32,0,15,1,262,0,18,0,1
"14440",2018,7,"Yasothon",62,0,80,0,301,0,23,0,0
"14441",2018,8,"Amnat Charoen",23,0,59,0,173,0,19,2,0
"14442",2018,8,"Ang Thong",12,0,53,0,218,0,12,0,0
"14443",2018,8,"Bangkok",691,5,5418,0,2117,0,12,1,1
"14444",2018,8,"Buri Ram",155,0,454,0,773,0,18,3,2
"14445",2018,8,"Chachoengsao",228,0,452,0,498,0,10,3,2
"14446",2018,8,"Chai Nat",11,0,28,0,60,0,7,4,1
"14447",2018,8,"Chaiyaphum",96,2,331,0,666,0,8,0,1
"14448",2018,8,"Chanthaburi",37,0,240,1,244,0,2,0,0
"14449",2018,8,"Chiang Mai",251,4,1303,0,1019,0,0,0,0
"14450",2018,8,"Chiang Rai",559,16,373,0,956,0,0,0,0
"14451",2018,8,"Chon Buri",210,0,372,0,651,0,0,0,0
"14452",2018,8,"Chumphon",29,0,64,0,171,0,0,0,0
"14453",2018,8,"Kalasin",89,0,159,0,381,0,0,0,0
"14454",2018,8,"Kamphaeng Phet",117,2,370,0,322,0,0,0,0
"14455",2018,8,"Kanchanaburi",88,2,592,0,492,0,0,0,0
"14456",2018,8,"Khon Kaen",143,0,638,0,1278,0,0,0,0
"14457",2018,8,"Krabi",47,0,52,0,187,0,0,0,0
"14458",2018,8,"Lampang",45,0,299,0,456,0,0,0,0
"14459",2018,8,"Lamphun",21,0,43,0,130,0,0,1,0
"14460",2018,8,"Loei",55,1,103,0,506,0,0,0,0
"14461",2018,8,"Lop Buri",145,0,199,1,410,0,4,6,5
"14462",2018,8,"Mae Hong Son",61,0,61,2,218,0,6,4,2
"14463",2018,8,"Maha Sarakham",45,1,124,0,863,0,4,4,2
"14464",2018,8,"Mukdahan",38,0,201,0,232,0,1,7,2
"14465",2018,8,"Nakhon Nayok",139,0,36,1,44,0,1,12,8
"14466",2018,8,"Nakhon Pathom",251,0,447,1,547,0,0,6,3
"14467",2018,8,"Nakhon Phanom",4,0,225,0,290,0,2,8,2
"14468",2018,8,"Nakhon Ratchasima",360,1,1722,0,939,0,2,10,2
"14469",2018,8,"Nakhon Sawan",294,0,596,1,351,0,0,7,1
"14470",2018,8,"Nakhon Si Thammarat",370,5,346,0,506,0,0,6,3
"14471",2018,8,"Nan",45,0,244,1,370,0,0,6,3
"14472",2018,8,"Narathiwat",51,0,59,1,357,0,1,12,1
"14473",2018,8,"Nong Bua Lam Phu",11,0,12,0,123,0,5,4,2
"14474",2018,8,"Nong Khai",12,1,210,0,242,0,2,6,5
"14475",2018,8,"Nonthaburi",154,0,157,0,199,0,0,4,3
"14476",2018,8,"Pathum Thani",158,0,269,0,498,0,2,12,3
"14477",2018,8,"Pattani",18,0,33,0,193,0,4,6,3
"14478",2018,8,"Phangnga",35,0,87,0,92,0,2,13,3
"14479",2018,8,"Phatthalung",29,0,103,0,160,0,2,18,3
"14480",2018,8,"Phayao",22,0,113,0,232,0,5,13,7
"14481",2018,8,"Phetchabun",43,0,243,0,514,0,1,18,10
"14482",2018,8,"Phetchaburi",62,0,72,0,214,0,4,11,6
"14483",2018,8,"Phichit",91,0,272,0,216,0,2,7,0
"14484",2018,8,"Phitsanulok",170,1,687,0,412,0,0,4,2
"14485",2018,8,"Phra Nakhon Si Ayutthaya",82,0,536,14,548,0,10,0,0
"14486",2018,8,"Phrae",13,0,74,12,192,0,8,0,0
"14487",2018,8,"Phuket",30,0,74,17,312,0,4,1,0
"14488",2018,8,"Prachin Buri",63,1,395,16,522,0,4,0,0
"14489",2018,8,"Prachuap Khiri Khan",30,0,295,45,347,0,6,1,0
"14490",2018,8,"Ranong",13,0,25,59,31,0,10,0,0
"14491",2018,8,"Ratchaburi",133,0,159,52,233,0,11,0,0
"14492",2018,8,"Rayong",150,0,554,31,541,0,7,0,1
"14493",2018,8,"Roi Et",160,0,404,23,1237,0,6,3,2
"14494",2018,8,"Sa Kaeo",58,0,143,21,78,0,5,1,1
"14495",2018,8,"Sakon Nakhon",31,6,145,17,450,0,1,1,0
"14496",2018,8,"Samut Prakan",102,3,483,28,601,0,6,3,0
"14497",2018,8,"Samut Sakhon",101,0,136,1,66,0,0,7,1
"14498",2018,8,"Samut Songkhram",33,0,28,0,48,0,0,8,1
"14499",2018,8,"Saraburi",48,0,133,0,284,0,0,6,0
"14500",2018,8,"Satun",6,0,15,0,63,0,0,5,0
"14501",2018,8,"Si Sa Ket",242,1,299,0,1001,0,0,10,0
"14502",2018,8,"Sing Buri",3,0,15,0,60,0,0,10,0
"14503",2018,8,"Songkhla",141,0,55,0,534,0,0,17,0
"14504",2018,8,"Sukhothai",83,0,186,0,210,0,0,7,0
"14505",2018,8,"Suphan Buri",67,1,54,0,241,0,0,11,0
"14506",2018,8,"Surat Thani",89,7,204,0,592,1,0,9,0
"14507",2018,8,"Surin",273,0,746,0,533,0,0,15,0
"14508",2018,8,"Tak",100,1,382,0,444,0,0,11,0
"14509",2018,8,"Trang",29,0,91,2,216,0,0,0,0
"14510",2018,8,"Trat",34,1,42,1,165,0,0,0,0
"14511",2018,8,"Ubon Ratchathani",161,6,1403,3,2003,0,1,0,0
"14512",2018,8,"Udon Thani",22,1,131,2,704,0,0,0,1
"14513",2018,8,"Uthai Thani",29,1,76,5,153,0,0,0,0
"14514",2018,8,"Uttaradit",42,0,209,4,221,0,0,1,0
"14515",2018,8,"Yala",43,0,17,4,298,0,0,0,0
"14516",2018,8,"Yasothon",50,0,202,3,402,0,0,0,0
"14517",2018,9,"Amnat Charoen",16,0,38,0,186,0,0,3,0
"14518",2018,9,"Ang Thong",20,0,86,0,231,0,0,0,0
"14519",2018,9,"Bangkok",538,7,7197,4,1681,0,6,1,0
"14520",2018,9,"Buri Ram",135,8,538,2,811,0,1,0,0
"14521",2018,9,"Chachoengsao",113,0,366,34,384,0,61,7,97
"14522",2018,9,"Chai Nat",7,0,30,14,83,0,41,7,84
"14523",2018,9,"Chaiyaphum",72,0,507,14,632,0,24,7,56
"14524",2018,9,"Chanthaburi",27,1,193,16,231,0,34,5,29
"14525",2018,9,"Chiang Mai",174,7,969,45,1236,0,35,6,26
"14526",2018,9,"Chiang Rai",336,5,476,31,1299,0,31,15,36
"14527",2018,9,"Chon Buri",157,1,382,36,538,0,21,13,48
"14528",2018,9,"Chumphon",19,0,52,19,124,0,29,43,50
"14529",2018,9,"Kalasin",52,0,148,14,339,0,20,36,58
"14530",2018,9,"Kamphaeng Phet",68,5,385,21,438,0,18,20,35
"14531",2018,9,"Kanchanaburi",19,0,440,15,349,0,20,9,29
"14532",2018,9,"Khon Kaen",120,1,927,13,1724,0,14,6,21
"14533",2018,9,"Krabi",51,0,85,0,251,0,1,1,7
"14534",2018,9,"Lampang",22,0,396,0,591,0,1,0,5
"14535",2018,9,"Lamphun",20,0,84,0,132,0,6,0,4
"14536",2018,9,"Loei",21,3,80,0,455,0,1,2,7
"14537",2018,9,"Lop Buri",165,0,377,0,438,0,1,1,8
"14538",2018,9,"Mae Hong Son",26,0,43,0,340,0,0,0,7
"14539",2018,9,"Maha Sarakham",25,1,173,0,768,0,0,2,8
"14540",2018,9,"Mukdahan",13,1,173,1,225,0,5,4,2
"14541",2018,9,"Nakhon Nayok",76,0,16,0,24,0,4,0,7
"14542",2018,9,"Nakhon Pathom",206,0,690,0,524,0,21,1,8
"14543",2018,9,"Nakhon Phanom",3,0,225,0,227,0,0,0,11
"14544",2018,9,"Nakhon Ratchasima",309,1,1968,0,1028,0,1,0,3
"14545",2018,9,"Nakhon Sawan",304,0,540,0,453,0,0,0,2
"14546",2018,9,"Nakhon Si Thammarat",315,0,515,0,567,0,0,0,0
"14547",2018,9,"Nan",10,0,450,0,423,0,0,0,0
"14548",2018,9,"Narathiwat",29,0,89,0,323,0,0,0,0
"14549",2018,9,"Nong Bua Lam Phu",11,0,20,3,131,0,0,0,1
"14550",2018,9,"Nong Khai",15,3,164,16,198,0,0,1,0
"14551",2018,9,"Nonthaburi",102,0,273,13,178,0,0,1,0
"14552",2018,9,"Pathum Thani",74,0,226,3,409,0,0,1,4
"14553",2018,9,"Pattani",37,0,77,1,258,0,0,1,0
"14554",2018,9,"Phangnga",52,0,137,2,106,0,0,0,0
"14555",2018,9,"Phatthalung",33,0,220,3,195,0,0,0,1
"14556",2018,9,"Phayao",5,0,275,0,294,0,0,0,0
"14557",2018,9,"Phetchabun",17,0,262,0,449,0,3,0,0
"14558",2018,9,"Phetchaburi",65,1,116,0,147,0,1,0,0
"14559",2018,9,"Phichit",80,0,311,0,230,0,2,1,0
"14560",2018,9,"Phitsanulok",117,0,749,0,431,0,0,0,1
"14561",2018,9,"Phra Nakhon Si Ayutthaya",68,0,567,0,470,0,2,0,0
"14562",2018,9,"Phrae",6,0,62,0,214,0,0,4,0
"14563",2018,9,"Phuket",23,0,462,0,309,0,5,2,1
"14564",2018,9,"Prachin Buri",36,1,176,0,431,0,2,2,0
"14565",2018,9,"Prachuap Khiri Khan",13,0,347,0,304,0,0,2,0
"14566",2018,9,"Ranong",9,0,45,0,38,0,1,2,0
"14567",2018,9,"Ratchaburi",113,0,241,0,229,0,0,2,2
"14568",2018,9,"Rayong",70,0,470,0,386,0,0,0,1
"14569",2018,9,"Roi Et",81,0,440,35,958,0,62,9,0
"14570",2018,9,"Sa Kaeo",36,1,104,16,61,0,33,2,0
"14571",2018,9,"Sakon Nakhon",8,1,159,9,472,0,46,5,0
"14572",2018,9,"Samut Prakan",67,1,440,24,539,0,35,5,0
"14573",2018,9,"Samut Sakhon",118,0,252,26,82,0,34,6,0
"14574",2018,9,"Samut Songkhram",28,0,26,38,45,0,20,9,0
"14575",2018,9,"Saraburi",47,3,186,35,312,0,26,12,0
"14576",2018,9,"Satun",2,0,18,27,51,0,20,19,0
"14577",2018,9,"Si Sa Ket",240,5,312,35,1058,0,24,6,0
"14578",2018,9,"Sing Buri",4,0,19,32,102,0,7,2,0
"14579",2018,9,"Songkhla",106,0,107,22,658,0,16,6,0
"14580",2018,9,"Sukhothai",57,0,213,7,255,0,7,7,0
"14581",2018,9,"Suphan Buri",83,0,125,0,252,0,44,2,9
"14582",2018,9,"Surat Thani",58,7,336,2,572,0,11,0,8
"14583",2018,9,"Surin",257,0,707,0,528,0,14,4,7
"14584",2018,9,"Tak",75,0,224,1,552,0,7,4,5
"14585",2018,9,"Trang",22,0,164,3,303,0,20,7,1
"14586",2018,9,"Trat",53,1,35,6,104,0,16,14,11
"14587",2018,9,"Ubon Ratchathani",75,8,1237,2,1980,0,14,12,14
"14588",2018,9,"Udon Thani",16,1,208,1,483,0,24,13,27
"14589",2018,9,"Uthai Thani",15,0,67,1,168,0,16,15,14
"14590",2018,9,"Uttaradit",20,0,308,1,239,0,15,8,11
"14591",2018,9,"Yala",35,0,44,5,407,0,15,2,2
"14592",2018,9,"Yasothon",19,2,171,0,418,0,7,4,3
"14593",2019,1,"Amnat Charoen",9,0,7,0,153,0,13,1,4
"14594",2019,1,"Ang Thong",12,0,74,0,137,0,7,0,12
"14595",2019,1,"Bangkok",587,6,11708,0,1294,0,5,4,4
"14596",2019,1,"Buri Ram",46,4,200,0,622,0,13,1,9
"14597",2019,1,"Chachoengsao",43,0,369,0,263,0,12,2,6
"14598",2019,1,"Chai Nat",17,0,23,0,48,0,4,2,5
"14599",2019,1,"Chaiyaphum",61,2,431,0,719,0,7,4,7
"14600",2019,1,"Chanthaburi",24,2,210,0,174,0,5,2,13
"14601",2019,1,"Chiang Mai",25,6,3755,0,1038,0,9,6,13
"14602",2019,1,"Chiang Rai",30,10,826,0,1094,0,13,3,19
"14603",2019,1,"Chon Buri",155,1,481,0,476,0,6,1,11
"14604",2019,1,"Chumphon",30,0,82,0,181,0,1,0,5
"14605",2019,1,"Kalasin",13,0,48,0,358,0,1,0,0
"14606",2019,1,"Kamphaeng Phet",17,4,229,0,302,0,0,0,0
"14607",2019,1,"Kanchanaburi",26,0,222,0,342,0,1,0,0
"14608",2019,1,"Khon Kaen",98,1,329,0,1208,0,0,0,0
"14609",2019,1,"Krabi",28,0,132,0,170,0,1,0,0
"14610",2019,1,"Lampang",6,1,648,0,423,0,5,0,0
"14611",2019,1,"Lamphun",2,0,516,0,148,0,4,0,0
"14612",2019,1,"Loei",6,1,64,0,364,0,0,0,0
"14613",2019,1,"Lop Buri",94,0,203,0,305,0,2,0,0
"14614",2019,1,"Mae Hong Son",6,1,34,0,137,0,0,0,0
"14615",2019,1,"Maha Sarakham",20,0,36,0,601,0,3,0,0
"14616",2019,1,"Mukdahan",8,1,105,0,170,0,1,0,0
"14617",2019,1,"Nakhon Nayok",8,0,11,3,25,0,42,0,1
"14618",2019,1,"Nakhon Pathom",193,0,640,0,326,0,74,1,3
"14619",2019,1,"Nakhon Phanom",2,1,87,2,178,1,81,0,0
"14620",2019,1,"Nakhon Ratchasima",127,0,1864,1,808,2,47,2,0
"14621",2019,1,"Nakhon Sawan",102,0,570,4,351,1,39,0,1
"14622",2019,1,"Nakhon Si Thammarat",210,1,692,3,408,0,29,1,0
"14623",2019,1,"Nan",3,2,276,2,338,0,39,1,1
"14624",2019,1,"Narathiwat",21,0,250,0,414,0,42,1,0
"14625",2019,1,"Nong Bua Lam Phu",5,0,29,2,163,0,41,0,0
"14626",2019,1,"Nong Khai",18,5,65,0,165,1,48,2,0
"14627",2019,1,"Nonthaburi",52,0,265,1,149,0,61,0,0
"14628",2019,1,"Pathum Thani",39,0,339,1,244,0,34,0,0
"14629",2019,1,"Pattani",52,0,18,0,257,0,20,3,19
"14630",2019,1,"Phangnga",61,0,172,0,75,0,5,3,13
"14631",2019,1,"Phatthalung",32,1,190,0,131,0,7,6,12
"14632",2019,1,"Phayao",1,0,531,0,305,0,4,3,14
"14633",2019,1,"Phetchabun",5,1,111,0,462,0,4,3,13
"14634",2019,1,"Phetchaburi",44,0,101,0,144,0,10,5,8
"14635",2019,1,"Phichit",7,0,92,0,176,0,1,9,17
"14636",2019,1,"Phitsanulok",12,1,367,0,229,0,12,1,21
"14637",2019,1,"Phra Nakhon Si Ayutthaya",33,0,176,0,237,0,12,3,9
"14638",2019,1,"Phrae",1,1,93,0,208,0,6,3,18
"14639",2019,1,"Phuket",31,0,201,0,190,0,7,0,15
"14640",2019,1,"Prachin Buri",28,1,66,0,246,0,8,0,12
"14641",2019,1,"Prachuap Khiri Khan",16,0,325,1,270,0,47,0,0
"14642",2019,1,"Ranong",17,0,24,3,12,0,47,0,1
"14643",2019,1,"Ratchaburi",144,0,279,0,186,0,26,0,1
"14644",2019,1,"Rayong",67,1,493,0,258,0,30,0,0
"14645",2019,1,"Roi Et",32,0,146,1,646,0,33,0,1
"14646",2019,1,"Sa Kaeo",16,0,19,0,37,0,28,0,4
"14647",2019,1,"Sakon Nakhon",7,0,35,0,225,0,28,0,2
"14648",2019,1,"Samut Prakan",67,0,623,0,491,0,27,0,0
"14649",2019,1,"Samut Sakhon",127,0,226,0,79,0,23,2,2
"14650",2019,1,"Samut Songkhram",5,0,29,0,48,0,27,1,2
"14651",2019,1,"Saraburi",13,8,112,0,354,0,25,0,0
"14652",2019,1,"Satun",6,0,16,0,47,0,14,1,1
"14653",2019,1,"Si Sa Ket",59,10,108,0,975,0,1,0,0
"14654",2019,1,"Sing Buri",4,0,29,0,81,0,3,0,1
"14655",2019,1,"Songkhla",114,0,284,0,441,0,3,1,1
"14656",2019,1,"Sukhothai",28,0,128,0,204,0,4,0,0
"14657",2019,1,"Suphan Buri",39,0,64,0,166,0,3,0,1
"14658",2019,1,"Surat Thani",41,7,745,0,524,0,2,1,1
"14659",2019,1,"Surin",63,1,138,0,493,0,3,0,0
"14660",2019,1,"Tak",11,1,90,0,264,0,2,1,0
"14661",2019,1,"Trang",14,0,63,0,123,0,0,0,0
"14662",2019,1,"Trat",27,0,42,0,107,0,2,1,2
"14663",2019,1,"Ubon Ratchathani",85,10,437,0,1387,0,1,1,2
"14664",2019,1,"Udon Thani",34,1,81,0,361,0,0,0,0
"14665",2019,1,"Uthai Thani",11,1,36,0,116,0,20,1,11
"14666",2019,1,"Uttaradit",10,0,182,0,198,0,17,0,12
"14667",2019,1,"Yala",63,0,34,0,302,0,18,0,11
"14668",2019,1,"Yasothon",13,0,42,0,386,0,14,3,21
"14669",2019,10,"Amnat Charoen",47,0,59,0,225,0,13,4,16
"14670",2019,10,"Ang Thong",11,0,98,0,127,0,9,3,8
"14671",2019,10,"Bangkok",1479,6,9261,0,1607,0,6,2,15
"14672",2019,10,"Buri Ram",187,4,1242,0,940,0,5,4,17
"14673",2019,10,"Chachoengsao",55,4,693,0,358,0,6,4,18
"14674",2019,10,"Chai Nat",25,0,60,0,68,0,5,2,15
"14675",2019,10,"Chaiyaphum",186,0,474,0,521,0,3,2,12
"14676",2019,10,"Chanthaburi",78,1,257,1,240,0,1,2,15
"14677",2019,10,"Chiang Mai",492,14,1276,0,1026,0,50,1,0
"14678",2019,10,"Chiang Rai",453,4,484,0,790,0,45,1,2
"14679",2019,10,"Chon Buri",237,1,896,1,397,0,48,4,0
"14680",2019,10,"Chumphon",33,0,76,0,191,0,39,1,0
"14681",2019,10,"Kalasin",69,0,226,0,171,0,30,5,0
"14682",2019,10,"Kamphaeng Phet",19,3,348,0,414,0,24,2,1
"14683",2019,10,"Kanchanaburi",15,0,394,0,261,0,23,2,1
"14684",2019,10,"Khon Kaen",242,1,744,0,1229,0,28,0,0
"14685",2019,10,"Krabi",19,0,135,3,205,0,42,6,0
"14686",2019,10,"Lampang",37,0,369,0,316,0,37,0,0
"14687",2019,10,"Lamphun",36,0,267,0,123,0,25,1,1
"14688",2019,10,"Loei",100,0,137,0,270,0,32,0,0
"14689",2019,10,"Lop Buri",85,0,175,1,255,0,62,0,1
"14690",2019,10,"Mae Hong Son",54,1,236,0,171,0,30,0,0
"14691",2019,10,"Maha Sarakham",93,1,561,0,857,0,27,0,0
"14692",2019,10,"Mukdahan",12,1,155,1,180,0,26,0,0
